site,location,date,column_position,temp_c,category
AQUE,outside,8/11/04,bottom,15.23222222,outside_bottom
AQUE,outside,8/12/04,bottom,13.82611111,outside_bottom
AQUE,outside,8/13/04,bottom,13.84791667,outside_bottom
AQUE,outside,8/14/04,bottom,13.71597222,outside_bottom
AQUE,outside,8/15/04,bottom,13.96972222,outside_bottom
AQUE,outside,8/16/04,bottom,14.175,outside_bottom
AQUE,outside,8/17/04,bottom,14.87875,outside_bottom
AQUE,outside,8/18/04,bottom,15.27152778,outside_bottom
AQUE,outside,8/19/04,bottom,15.13111111,outside_bottom
AQUE,outside,8/20/04,bottom,15.59055556,outside_bottom
AQUE,outside,8/21/04,bottom,15.62527778,outside_bottom
AQUE,outside,8/22/04,bottom,15.56638889,outside_bottom
AQUE,outside,8/23/04,bottom,15.47291667,outside_bottom
AQUE,outside,8/24/04,bottom,15.47527778,outside_bottom
AQUE,outside,8/25/04,bottom,15.29180556,outside_bottom
AQUE,outside,8/26/04,bottom,15.32222222,outside_bottom
AQUE,outside,8/27/04,bottom,15.16013889,outside_bottom
AQUE,outside,8/28/04,bottom,15.61583333,outside_bottom
AQUE,outside,8/29/04,bottom,15.64861111,outside_bottom
AQUE,outside,8/30/04,bottom,16.22722222,outside_bottom
AQUE,outside,8/31/04,bottom,16.26041667,outside_bottom
AQUE,outside,9/1/04,bottom,14.93361111,outside_bottom
AQUE,outside,9/2/04,bottom,14.46402778,outside_bottom
AQUE,outside,9/3/04,bottom,15.43236111,outside_bottom
AQUE,outside,9/4/04,bottom,14.67097222,outside_bottom
AQUE,outside,9/5/04,bottom,15.56597222,outside_bottom
AQUE,outside,9/6/04,bottom,17.22486111,outside_bottom
AQUE,outside,9/7/04,bottom,17.00847222,outside_bottom
AQUE,outside,9/8/04,bottom,18.05972222,outside_bottom
AQUE,outside,9/9/04,bottom,18.49375,outside_bottom
AQUE,outside,9/10/04,bottom,18.74763889,outside_bottom
AQUE,outside,9/11/04,bottom,17.95694444,outside_bottom
AQUE,outside,9/12/04,bottom,17.58263889,outside_bottom
AQUE,outside,9/13/04,bottom,17.04930556,outside_bottom
AQUE,outside,9/14/04,bottom,17.82208333,outside_bottom
AQUE,outside,9/15/04,bottom,16.245,outside_bottom
AQUE,outside,9/16/04,bottom,17.05805556,outside_bottom
AQUE,outside,9/17/04,bottom,18.08611111,outside_bottom
AQUE,outside,9/18/04,bottom,16.96194444,outside_bottom
AQUE,outside,9/19/04,bottom,14.59625,outside_bottom
AQUE,outside,9/20/04,bottom,12.25402778,outside_bottom
AQUE,outside,9/21/04,bottom,12.54097222,outside_bottom
AQUE,outside,9/22/04,bottom,15.37583333,outside_bottom
AQUE,outside,9/23/04,bottom,15.24916667,outside_bottom
AQUE,outside,9/24/04,bottom,14.75555556,outside_bottom
AQUE,outside,9/25/04,bottom,15.81527778,outside_bottom
AQUE,outside,9/26/04,bottom,16.99777778,outside_bottom
AQUE,outside,9/27/04,bottom,15.55472222,outside_bottom
AQUE,outside,9/28/04,bottom,15.25430556,outside_bottom
AQUE,outside,9/29/04,bottom,15.31680556,outside_bottom
AQUE,outside,9/30/04,bottom,15.52375,outside_bottom
AQUE,outside,10/1/04,bottom,16.09472222,outside_bottom
AQUE,outside,10/2/04,bottom,16.13722222,outside_bottom
AQUE,outside,10/3/04,bottom,15.49694444,outside_bottom
AQUE,outside,10/4/04,bottom,14.97305556,outside_bottom
AQUE,outside,10/5/04,bottom,16.09083333,outside_bottom
AQUE,outside,10/6/04,bottom,15.77777778,outside_bottom
AQUE,outside,10/7/04,bottom,16.04222222,outside_bottom
AQUE,outside,10/8/04,bottom,17.32041667,outside_bottom
AQUE,outside,10/9/04,bottom,16.87041667,outside_bottom
AQUE,outside,10/10/04,bottom,15.81416667,outside_bottom
AQUE,outside,10/11/04,bottom,16.93361111,outside_bottom
AQUE,outside,10/12/04,bottom,16.66194444,outside_bottom
AQUE,outside,10/13/04,bottom,16.64777778,outside_bottom
AQUE,outside,10/14/04,bottom,17.17361111,outside_bottom
AQUE,outside,10/15/04,bottom,17.25319444,outside_bottom
AQUE,outside,10/16/04,bottom,16.42097222,outside_bottom
AQUE,outside,10/17/04,bottom,17.86805556,outside_bottom
AQUE,outside,10/18/04,bottom,16.98944444,outside_bottom
AQUE,outside,10/19/04,bottom,17.34986111,outside_bottom
AQUE,outside,10/20/04,bottom,17.62888889,outside_bottom
AQUE,outside,10/21/04,bottom,17.17236111,outside_bottom
AQUE,outside,10/22/04,bottom,17.39,outside_bottom
AQUE,outside,10/23/04,bottom,17.48916667,outside_bottom
AQUE,outside,10/24/04,bottom,17.70402778,outside_bottom
AQUE,outside,10/25/04,bottom,17.61138889,outside_bottom
AQUE,outside,10/26/04,bottom,16.94097222,outside_bottom
AQUE,outside,10/27/04,bottom,17.39722222,outside_bottom
AQUE,outside,10/28/04,bottom,17.37125,outside_bottom
AQUE,outside,10/29/04,bottom,16.44375,outside_bottom
AQUE,outside,10/30/04,bottom,17.07694444,outside_bottom
AQUE,outside,10/31/04,bottom,16.71144737,outside_bottom
AQUE,outside,11/1/04,bottom,17.57097222,outside_bottom
AQUE,outside,11/2/04,bottom,17.37430556,outside_bottom
AQUE,outside,11/3/04,bottom,17.22597222,outside_bottom
AQUE,outside,11/4/04,bottom,16.82777778,outside_bottom
AQUE,outside,11/5/04,bottom,17.05833333,outside_bottom
AQUE,outside,11/6/04,bottom,16.95875,outside_bottom
AQUE,outside,11/7/04,bottom,17.14625,outside_bottom
AQUE,outside,11/8/04,bottom,16.94347222,outside_bottom
AQUE,outside,11/9/04,bottom,16.74444444,outside_bottom
AQUE,outside,11/10/04,bottom,15.84486111,outside_bottom
AQUE,outside,11/11/04,bottom,14.90694444,outside_bottom
AQUE,outside,11/12/04,bottom,14.73277778,outside_bottom
AQUE,outside,11/13/04,bottom,15.17125,outside_bottom
AQUE,outside,11/14/04,bottom,15.58861111,outside_bottom
AQUE,outside,11/15/04,bottom,14.70152778,outside_bottom
AQUE,outside,11/16/04,bottom,14.55,outside_bottom
AQUE,outside,11/17/04,bottom,14.63805556,outside_bottom
AQUE,outside,11/18/04,bottom,14.99375,outside_bottom
AQUE,outside,11/19/04,bottom,15.29847222,outside_bottom
AQUE,outside,11/20/04,bottom,15.63458333,outside_bottom
AQUE,outside,11/21/04,bottom,15.70722222,outside_bottom
AQUE,outside,11/22/04,bottom,16.04305556,outside_bottom
AQUE,outside,11/23/04,bottom,16.03569444,outside_bottom
AQUE,outside,11/24/04,bottom,16.00833333,outside_bottom
AQUE,outside,11/25/04,bottom,15.65763889,outside_bottom
AQUE,outside,11/26/04,bottom,15.84458333,outside_bottom
AQUE,outside,11/27/04,bottom,16.01833333,outside_bottom
AQUE,outside,11/28/04,bottom,14.55458333,outside_bottom
AQUE,outside,11/29/04,bottom,14.59569444,outside_bottom
AQUE,outside,11/30/04,bottom,14.60208333,outside_bottom
AQUE,outside,12/1/04,bottom,14.35361111,outside_bottom
AQUE,outside,12/2/04,bottom,14.63041667,outside_bottom
AQUE,outside,12/3/04,bottom,14.57375,outside_bottom
AQUE,outside,12/4/04,bottom,14.57027778,outside_bottom
AQUE,outside,12/5/04,bottom,14.64958333,outside_bottom
AQUE,outside,12/6/04,bottom,14.55805556,outside_bottom
AQUE,outside,12/7/04,bottom,14.51944444,outside_bottom
AQUE,outside,12/8/04,bottom,14.46805556,outside_bottom
AQUE,outside,12/9/04,bottom,14.73152778,outside_bottom
AQUE,outside,12/10/04,bottom,15.145,outside_bottom
AQUE,outside,12/11/04,bottom,15.20986111,outside_bottom
AQUE,outside,12/12/04,bottom,15.14555556,outside_bottom
AQUE,outside,12/13/04,bottom,15.20277778,outside_bottom
AQUE,outside,12/14/04,bottom,15.05027778,outside_bottom
AQUE,outside,12/15/04,bottom,14.90833333,outside_bottom
AQUE,outside,12/16/04,bottom,14.87222222,outside_bottom
AQUE,outside,12/17/04,bottom,14.36458333,outside_bottom
AQUE,outside,12/18/04,bottom,14.32347222,outside_bottom
AQUE,outside,12/19/04,bottom,14.49722222,outside_bottom
AQUE,outside,12/20/04,bottom,14.73888889,outside_bottom
AQUE,outside,12/21/04,bottom,14.45875,outside_bottom
AQUE,outside,12/22/04,bottom,14.59888889,outside_bottom
AQUE,outside,12/23/04,bottom,14.61986111,outside_bottom
AQUE,outside,12/24/04,bottom,14.65472222,outside_bottom
AQUE,outside,12/25/04,bottom,14.67513889,outside_bottom
AQUE,outside,12/26/04,bottom,14.59444444,outside_bottom
AQUE,outside,12/27/04,bottom,14.43958333,outside_bottom
AQUE,outside,12/28/04,bottom,14.48958333,outside_bottom
AQUE,outside,12/29/04,bottom,14.47041667,outside_bottom
AQUE,outside,12/30/04,bottom,14.42055556,outside_bottom
AQUE,outside,12/31/04,bottom,14.30013889,outside_bottom
AQUE,outside,1/1/05,bottom,14.42638889,outside_bottom
AQUE,outside,1/2/05,bottom,14.31958333,outside_bottom
AQUE,outside,1/3/05,bottom,14.55847222,outside_bottom
AQUE,outside,1/4/05,bottom,14.64166667,outside_bottom
AQUE,outside,1/5/05,bottom,14.58305556,outside_bottom
AQUE,outside,1/6/05,bottom,14.24361111,outside_bottom
AQUE,outside,1/7/05,bottom,14.29972222,outside_bottom
AQUE,outside,1/8/05,bottom,14.53625,outside_bottom
AQUE,outside,1/9/05,bottom,14.58388889,outside_bottom
AQUE,outside,1/10/05,bottom,14.68625,outside_bottom
AQUE,outside,1/11/05,bottom,14.99125,outside_bottom
AQUE,outside,1/12/05,bottom,15.00180556,outside_bottom
AQUE,outside,1/14/05,bottom,14.61208333,outside_bottom
AQUE,outside,1/15/05,bottom,14.56319444,outside_bottom
AQUE,outside,1/16/05,bottom,14.52944444,outside_bottom
AQUE,outside,1/17/05,bottom,14.38319444,outside_bottom
AQUE,outside,1/18/05,bottom,14.37930556,outside_bottom
AQUE,outside,1/19/05,bottom,14.53402778,outside_bottom
AQUE,outside,1/20/05,bottom,14.62194444,outside_bottom
AQUE,outside,1/21/05,bottom,14.79305556,outside_bottom
AQUE,outside,1/22/05,bottom,14.84305556,outside_bottom
AQUE,outside,1/23/05,bottom,14.70847222,outside_bottom
AQUE,outside,1/24/05,bottom,15.00333333,outside_bottom
AQUE,outside,1/25/05,bottom,15.13388889,outside_bottom
AQUE,outside,1/26/05,bottom,15.23388889,outside_bottom
AQUE,outside,1/27/05,bottom,15.23444444,outside_bottom
AQUE,outside,1/28/05,bottom,15.11166667,outside_bottom
AQUE,outside,1/29/05,bottom,14.43138889,outside_bottom
AQUE,outside,1/30/05,bottom,14.10875,outside_bottom
AQUE,outside,1/31/05,bottom,14.18069444,outside_bottom
AQUE,outside,2/1/05,bottom,14.26486111,outside_bottom
AQUE,outside,2/2/05,bottom,14.27597222,outside_bottom
AQUE,outside,2/3/05,bottom,14.315,outside_bottom
AQUE,outside,2/4/05,bottom,14.16597222,outside_bottom
AQUE,outside,2/5/05,bottom,14.10097222,outside_bottom
AQUE,outside,2/6/05,bottom,13.98888889,outside_bottom
AQUE,outside,2/7/05,bottom,14.01791667,outside_bottom
AQUE,outside,2/8/05,bottom,14.10958333,outside_bottom
AQUE,outside,2/9/05,bottom,14.22361111,outside_bottom
AQUE,outside,2/10/05,bottom,14.37833333,outside_bottom
AQUE,outside,2/11/05,bottom,14.60805556,outside_bottom
AQUE,outside,2/12/05,bottom,14.78694444,outside_bottom
AQUE,outside,2/13/05,bottom,14.74347222,outside_bottom
AQUE,outside,2/14/05,bottom,14.68388889,outside_bottom
AQUE,outside,2/15/05,bottom,14.52402778,outside_bottom
AQUE,outside,2/16/05,bottom,14.59611111,outside_bottom
AQUE,outside,2/17/05,bottom,14.70222222,outside_bottom
AQUE,outside,2/18/05,bottom,14.78416667,outside_bottom
AQUE,outside,2/19/05,bottom,14.95805556,outside_bottom
AQUE,outside,2/20/05,bottom,14.92305556,outside_bottom
AQUE,outside,2/21/05,bottom,15.03291667,outside_bottom
AQUE,outside,2/22/05,bottom,15.09527778,outside_bottom
AQUE,outside,2/23/05,bottom,14.94361111,outside_bottom
AQUE,outside,2/24/05,bottom,15.13777778,outside_bottom
AQUE,outside,2/25/05,bottom,15.13708333,outside_bottom
AQUE,outside,2/26/05,bottom,15.1775,outside_bottom
AQUE,outside,2/27/05,bottom,15.02222222,outside_bottom
AQUE,outside,2/28/05,bottom,15.04069444,outside_bottom
AQUE,outside,3/1/05,bottom,15.01222222,outside_bottom
AQUE,outside,3/2/05,bottom,14.73416667,outside_bottom
AQUE,outside,3/3/05,bottom,14.74208333,outside_bottom
AQUE,outside,3/4/05,bottom,14.94513889,outside_bottom
AQUE,outside,3/5/05,bottom,14.71388889,outside_bottom
AQUE,outside,3/6/05,bottom,14.80194444,outside_bottom
AQUE,outside,3/7/05,bottom,14.71083333,outside_bottom
AQUE,outside,3/8/05,bottom,14.73805556,outside_bottom
AQUE,outside,3/9/05,bottom,14.44388889,outside_bottom
AQUE,outside,3/10/05,bottom,14.39305556,outside_bottom
AQUE,outside,3/11/05,bottom,14.65263889,outside_bottom
AQUE,outside,3/12/05,bottom,14.99861111,outside_bottom
AQUE,outside,3/13/05,bottom,14.32069444,outside_bottom
AQUE,outside,3/14/05,bottom,13.6025,outside_bottom
AQUE,outside,3/15/05,bottom,13.77847222,outside_bottom
AQUE,outside,3/16/05,bottom,13.69944444,outside_bottom
AQUE,outside,3/17/05,bottom,13.60902778,outside_bottom
AQUE,outside,3/18/05,bottom,13.75583333,outside_bottom
AQUE,outside,3/19/05,bottom,14.30416667,outside_bottom
AQUE,outside,3/20/05,bottom,14.31013889,outside_bottom
AQUE,outside,3/21/05,bottom,13.40208333,outside_bottom
AQUE,outside,3/22/05,bottom,13.23222222,outside_bottom
AQUE,outside,3/23/05,bottom,12.83694444,outside_bottom
AQUE,outside,3/24/05,bottom,12.39055556,outside_bottom
AQUE,outside,3/25/05,bottom,11.87305556,outside_bottom
AQUE,outside,3/26/05,bottom,11.58388889,outside_bottom
AQUE,outside,3/27/05,bottom,11.87111111,outside_bottom
AQUE,outside,3/28/05,bottom,11.73722222,outside_bottom
AQUE,outside,3/29/05,bottom,10.98930556,outside_bottom
AQUE,outside,3/30/05,bottom,10.59138889,outside_bottom
AQUE,outside,3/31/05,bottom,10.68916667,outside_bottom
AQUE,outside,4/1/05,bottom,11.39013889,outside_bottom
AQUE,outside,4/2/05,bottom,11.52125,outside_bottom
AQUE,outside,4/3/05,bottom,11.88647059,outside_bottom
AQUE,outside,4/4/05,bottom,11.24444444,outside_bottom
AQUE,outside,4/5/05,bottom,10.73333333,outside_bottom
AQUE,outside,4/6/05,bottom,11.05625,outside_bottom
AQUE,outside,4/7/05,bottom,11.19166667,outside_bottom
AQUE,outside,4/8/05,bottom,10.35625,outside_bottom
AQUE,outside,4/9/05,bottom,10.03986111,outside_bottom
AQUE,outside,4/10/05,bottom,9.916388889,outside_bottom
AQUE,outside,4/11/05,bottom,10.01819444,outside_bottom
AQUE,outside,4/12/05,bottom,10.38722222,outside_bottom
AQUE,outside,4/13/05,bottom,10.42638889,outside_bottom
AQUE,outside,4/14/05,bottom,10.99513889,outside_bottom
AQUE,outside,4/15/05,bottom,11.62708333,outside_bottom
AQUE,outside,4/16/05,bottom,11.40458333,outside_bottom
AQUE,outside,4/17/05,bottom,11.61944444,outside_bottom
AQUE,outside,4/18/05,bottom,12.00361111,outside_bottom
AQUE,outside,4/19/05,bottom,11.27944444,outside_bottom
AQUE,outside,4/20/05,bottom,11.83083333,outside_bottom
AQUE,outside,4/21/05,bottom,12.69930556,outside_bottom
AQUE,outside,4/22/05,bottom,12.28402778,outside_bottom
AQUE,outside,4/23/05,bottom,13.08416667,outside_bottom
AQUE,outside,4/24/05,bottom,12.36597222,outside_bottom
AQUE,outside,4/25/05,bottom,11.01694444,outside_bottom
AQUE,outside,4/26/05,bottom,11.60291667,outside_bottom
AQUE,outside,4/27/05,bottom,12.71333333,outside_bottom
AQUE,outside,4/28/05,bottom,12.74416667,outside_bottom
AQUE,outside,4/29/05,bottom,12.40916667,outside_bottom
AQUE,outside,4/30/05,bottom,12.64083333,outside_bottom
AQUE,outside,5/1/05,bottom,12.72472222,outside_bottom
AQUE,outside,5/2/05,bottom,12.14972222,outside_bottom
AQUE,outside,5/3/05,bottom,12.77333333,outside_bottom
AQUE,outside,5/4/05,bottom,13.42611111,outside_bottom
AQUE,outside,5/5/05,bottom,13.25458333,outside_bottom
AQUE,outside,5/6/05,bottom,11.89819444,outside_bottom
AQUE,outside,5/7/05,bottom,11.41347222,outside_bottom
AQUE,outside,5/8/05,bottom,11.26527778,outside_bottom
AQUE,outside,5/9/05,bottom,11.88819444,outside_bottom
AQUE,outside,5/10/05,bottom,11.0225,outside_bottom
AQUE,outside,5/11/05,bottom,10.60472222,outside_bottom
AQUE,outside,5/12/05,bottom,10.82180556,outside_bottom
AQUE,outside,5/13/05,bottom,11.74361111,outside_bottom
AQUE,outside,5/14/05,bottom,11.88319444,outside_bottom
AQUE,outside,5/15/05,bottom,11.91569444,outside_bottom
AQUE,outside,5/16/05,bottom,11.57347222,outside_bottom
AQUE,outside,5/17/05,bottom,10.57236111,outside_bottom
AQUE,outside,5/18/05,bottom,11.35847222,outside_bottom
AQUE,outside,5/19/05,bottom,11.53638889,outside_bottom
AQUE,outside,5/20/05,bottom,10.88847222,outside_bottom
AQUE,outside,5/21/05,bottom,11.17625,outside_bottom
AQUE,outside,5/22/05,bottom,11.39041667,outside_bottom
AQUE,outside,5/23/05,bottom,11.51986111,outside_bottom
AQUE,outside,5/24/05,bottom,11.63194444,outside_bottom
AQUE,outside,5/25/05,bottom,11.73930556,outside_bottom
AQUE,outside,5/26/05,bottom,11.52,outside_bottom
AQUE,outside,5/27/05,bottom,12.24166667,outside_bottom
AQUE,outside,5/28/05,bottom,12.13402778,outside_bottom
AQUE,outside,5/29/05,bottom,12.04194444,outside_bottom
AQUE,outside,5/30/05,bottom,11.74375,outside_bottom
AQUE,outside,5/31/05,bottom,12.75125,outside_bottom
AQUE,outside,6/1/05,bottom,13.26416667,outside_bottom
AQUE,outside,6/2/05,bottom,12.56611111,outside_bottom
AQUE,outside,6/3/05,bottom,12.24513889,outside_bottom
AQUE,outside,6/4/05,bottom,12.23666667,outside_bottom
AQUE,outside,6/5/05,bottom,12.33305556,outside_bottom
AQUE,outside,6/6/05,bottom,11.71916667,outside_bottom
AQUE,outside,6/7/05,bottom,11.03833333,outside_bottom
AQUE,outside,6/8/05,bottom,11.29430556,outside_bottom
AQUE,outside,6/9/05,bottom,10.76888889,outside_bottom
AQUE,outside,6/10/05,bottom,11.55208333,outside_bottom
AQUE,outside,6/11/05,bottom,13.03902778,outside_bottom
AQUE,outside,6/12/05,bottom,13.53305556,outside_bottom
AQUE,outside,6/13/05,bottom,12.44736111,outside_bottom
AQUE,outside,6/14/05,bottom,12.47222222,outside_bottom
AQUE,outside,6/15/05,bottom,12.48347222,outside_bottom
AQUE,outside,6/16/05,bottom,12.40152778,outside_bottom
AQUE,outside,6/17/05,bottom,12.38888889,outside_bottom
AQUE,outside,6/18/05,bottom,12.49875,outside_bottom
AQUE,outside,6/19/05,bottom,12.95125,outside_bottom
AQUE,outside,6/20/05,bottom,13.23638889,outside_bottom
AQUE,outside,6/21/05,bottom,13.47111111,outside_bottom
AQUE,outside,6/22/05,bottom,12.72472222,outside_bottom
AQUE,outside,6/23/05,bottom,12.32694444,outside_bottom
AQUE,outside,6/24/05,bottom,12.48388889,outside_bottom
AQUE,outside,6/25/05,bottom,12.00416667,outside_bottom
AQUE,outside,6/26/05,bottom,11.86555556,outside_bottom
AQUE,outside,6/27/05,bottom,12.04319444,outside_bottom
AQUE,outside,6/28/05,bottom,11.56916667,outside_bottom
AQUE,outside,6/29/05,bottom,12.23041667,outside_bottom
AQUE,outside,6/30/05,bottom,12.30111111,outside_bottom
AQUE,outside,7/1/05,bottom,12.53263889,outside_bottom
AQUE,outside,7/2/05,bottom,12.22652778,outside_bottom
AQUE,outside,7/3/05,bottom,11.78972222,outside_bottom
AQUE,outside,7/4/05,bottom,12.07944444,outside_bottom
AQUE,outside,7/5/05,bottom,12.43791667,outside_bottom
AQUE,outside,7/6/05,bottom,12.60583333,outside_bottom
AQUE,outside,7/7/05,bottom,12.86486111,outside_bottom
AQUE,outside,7/8/05,bottom,12.76513889,outside_bottom
AQUE,outside,7/9/05,bottom,12.595,outside_bottom
AQUE,outside,7/10/05,bottom,13.47055556,outside_bottom
AQUE,outside,7/11/05,bottom,13.17680556,outside_bottom
AQUE,outside,7/12/05,bottom,13.90041667,outside_bottom
AQUE,outside,7/13/05,bottom,12.84986111,outside_bottom
AQUE,outside,7/14/05,bottom,12.78694444,outside_bottom
AQUE,outside,7/16/05,bottom,12.39763889,outside_bottom
AQUE,outside,7/17/05,bottom,12.23833333,outside_bottom
AQUE,outside,7/18/05,bottom,12.70069444,outside_bottom
AQUE,outside,7/19/05,bottom,13.46458333,outside_bottom
AQUE,outside,7/20/05,bottom,13.25652778,outside_bottom
AQUE,outside,7/21/05,bottom,13.66666667,outside_bottom
AQUE,outside,7/22/05,bottom,14.12041667,outside_bottom
AQUE,outside,7/23/05,bottom,14.44708333,outside_bottom
AQUE,outside,7/24/05,bottom,13.21097222,outside_bottom
AQUE,outside,7/25/05,bottom,14.69930556,outside_bottom
AQUE,outside,7/26/05,bottom,15.66444444,outside_bottom
AQUE,outside,7/27/05,bottom,16.67222222,outside_bottom
AQUE,outside,7/28/05,bottom,15.61222222,outside_bottom
AQUE,outside,7/29/05,bottom,14.54388889,outside_bottom
AQUE,outside,7/30/05,bottom,14.53791667,outside_bottom
AQUE,outside,7/31/05,bottom,13.90263889,outside_bottom
AQUE,outside,8/1/05,bottom,13.95041667,outside_bottom
AQUE,outside,8/2/05,bottom,13.74430556,outside_bottom
AQUE,outside,8/3/05,bottom,14.30111111,outside_bottom
AQUE,outside,8/4/05,bottom,15.13458333,outside_bottom
AQUE,outside,8/5/05,bottom,15.81097222,outside_bottom
AQUE,outside,8/6/05,bottom,14.86611111,outside_bottom
AQUE,outside,8/7/05,bottom,15.20819444,outside_bottom
AQUE,outside,8/8/05,bottom,15.09652778,outside_bottom
AQUE,outside,8/9/05,bottom,15.39347222,outside_bottom
AQUE,outside,8/10/05,bottom,15.64430556,outside_bottom
AQUE,outside,8/11/05,bottom,15.97444444,outside_bottom
AQUE,outside,8/12/05,bottom,15.98861111,outside_bottom
AQUE,outside,8/13/05,bottom,15.49805556,outside_bottom
AQUE,outside,8/14/05,bottom,14.61069444,outside_bottom
AQUE,outside,8/15/05,bottom,14.20722222,outside_bottom
AQUE,outside,8/16/05,bottom,14.36736111,outside_bottom
AQUE,outside,8/17/05,bottom,13.77055556,outside_bottom
AQUE,outside,8/18/05,bottom,14.10708333,outside_bottom
AQUE,outside,8/19/05,bottom,14.48555556,outside_bottom
AQUE,outside,8/20/05,bottom,15.02180556,outside_bottom
AQUE,outside,8/21/05,bottom,15.40083333,outside_bottom
AQUE,outside,8/22/05,bottom,16.09666667,outside_bottom
AQUE,outside,8/23/05,bottom,16.70819444,outside_bottom
AQUE,outside,8/24/05,bottom,15.14555556,outside_bottom
AQUE,outside,8/25/05,bottom,14.10194444,outside_bottom
AQUE,outside,8/26/05,bottom,13.78,outside_bottom
AQUE,outside,8/27/05,bottom,14.09666667,outside_bottom
AQUE,outside,8/28/05,bottom,14.78375,outside_bottom
AQUE,outside,8/29/05,bottom,14.19111111,outside_bottom
AQUE,outside,8/30/05,bottom,13.86222222,outside_bottom
AQUE,outside,8/31/05,bottom,14.18416667,outside_bottom
AQUE,outside,9/1/05,bottom,13.86902778,outside_bottom
AQUE,outside,9/2/05,bottom,14.12513889,outside_bottom
AQUE,outside,9/3/05,bottom,14.40833333,outside_bottom
AQUE,outside,9/4/05,bottom,14.77708333,outside_bottom
AQUE,outside,9/5/05,bottom,14.94791667,outside_bottom
AQUE,outside,9/6/05,bottom,15.36069444,outside_bottom
AQUE,outside,9/7/05,bottom,15.00902778,outside_bottom
AQUE,outside,9/8/05,bottom,14.14180556,outside_bottom
AQUE,outside,9/9/05,bottom,14.24472222,outside_bottom
AQUE,outside,9/10/05,bottom,13.92527778,outside_bottom
AQUE,outside,9/11/05,bottom,13.62194444,outside_bottom
AQUE,outside,9/12/05,bottom,13.11805556,outside_bottom
AQUE,outside,9/13/05,bottom,13.18361111,outside_bottom
AQUE,outside,9/14/05,bottom,13.59055556,outside_bottom
AQUE,outside,9/15/05,bottom,14.255,outside_bottom
AQUE,outside,9/16/05,bottom,13.96666667,outside_bottom
AQUE,outside,9/17/05,bottom,14.12555556,outside_bottom
AQUE,outside,9/18/05,bottom,13.77152778,outside_bottom
AQUE,outside,9/19/05,bottom,13.88097222,outside_bottom
AQUE,outside,9/20/05,bottom,13.53180556,outside_bottom
AQUE,outside,9/21/05,bottom,13.53444444,outside_bottom
AQUE,outside,9/22/05,bottom,13.60972222,outside_bottom
AQUE,outside,9/23/05,bottom,13.70611111,outside_bottom
AQUE,outside,9/24/05,bottom,14.16236111,outside_bottom
AQUE,outside,9/25/05,bottom,13.88875,outside_bottom
AQUE,outside,9/26/05,bottom,13.01319444,outside_bottom
AQUE,outside,9/27/05,bottom,13.04027778,outside_bottom
AQUE,outside,9/28/05,bottom,13.15972222,outside_bottom
AQUE,outside,9/29/05,bottom,12.92611111,outside_bottom
AQUE,outside,9/30/05,bottom,12.68138889,outside_bottom
AQUE,outside,10/1/05,bottom,12.95083333,outside_bottom
AQUE,outside,10/2/05,bottom,13.42888889,outside_bottom
AQUE,outside,10/3/05,bottom,13.82611111,outside_bottom
AQUE,outside,10/4/05,bottom,12.37125,outside_bottom
AQUE,outside,10/5/05,bottom,13.07180556,outside_bottom
AQUE,outside,10/6/05,bottom,13.48569444,outside_bottom
AQUE,outside,10/7/05,bottom,13.90263889,outside_bottom
AQUE,outside,10/8/05,bottom,13.08666667,outside_bottom
AQUE,outside,10/9/05,bottom,12.82111111,outside_bottom
AQUE,outside,10/10/05,bottom,14.51583333,outside_bottom
AQUE,outside,10/11/05,bottom,14.63041667,outside_bottom
AQUE,outside,10/12/05,bottom,13.70777778,outside_bottom
AQUE,outside,10/13/05,bottom,13.24986111,outside_bottom
AQUE,outside,10/14/05,bottom,13.08486111,outside_bottom
AQUE,outside,10/15/05,bottom,12.49236111,outside_bottom
AQUE,outside,10/16/05,bottom,12.04930556,outside_bottom
AQUE,outside,10/17/05,bottom,12.69958333,outside_bottom
AQUE,outside,10/18/05,bottom,13.55625,outside_bottom
AQUE,outside,10/19/05,bottom,14.08055556,outside_bottom
AQUE,outside,10/20/05,bottom,14.45291667,outside_bottom
AQUE,outside,10/21/05,bottom,14.84222222,outside_bottom
AQUE,outside,10/22/05,bottom,15.285,outside_bottom
AQUE,outside,10/23/05,bottom,14.66902778,outside_bottom
AQUE,outside,10/24/05,bottom,15.06791667,outside_bottom
AQUE,outside,10/25/05,bottom,15.14763889,outside_bottom
AQUE,outside,10/26/05,bottom,15.41777778,outside_bottom
AQUE,outside,10/27/05,bottom,14.96527778,outside_bottom
AQUE,outside,10/28/05,bottom,14.74152778,outside_bottom
AQUE,outside,10/29/05,bottom,14.82305556,outside_bottom
AQUE,outside,10/30/05,bottom,15.14078947,outside_bottom
AQUE,outside,10/31/05,bottom,14.92277778,outside_bottom
AQUE,outside,11/1/05,bottom,14.4875,outside_bottom
AQUE,outside,11/2/05,bottom,14.52708333,outside_bottom
AQUE,outside,11/3/05,bottom,14.37319444,outside_bottom
AQUE,outside,11/4/05,bottom,13.48166667,outside_bottom
AQUE,outside,11/5/05,bottom,14.20027778,outside_bottom
AQUE,outside,11/6/05,bottom,15.04597222,outside_bottom
AQUE,outside,11/7/05,bottom,15.51638889,outside_bottom
